Model,MDO3014
Firmware Version,1.20

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.004
Horizontal Delay,0.016
Sample Interval,4e-07
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,5
Vertical Position,0
,
,
,
Label,
TIME,CH1
3.191960e-02,0
3.192000e-02,0
3.192040e-02,0.2
3.192080e-02,0.2
3.192120e-02,0.2
3.192160e-02,0
3.192200e-02,0
3.192240e-02,0.2
3.192280e-02,0.2
3.192320e-02,0
3.192360e-02,0.2
3.192400e-02,0.2
3.192440e-02,0
3.192480e-02,0.2
3.192520e-02,0.2
3.192560e-02,0
3.192600e-02,0.2
3.192640e-02,0
3.192680e-02,0
3.192720e-02,0.2
3.192760e-02,0.2
3.192800e-02,0
3.192840e-02,0
3.192880e-02,0
3.192920e-02,0
3.192960e-02,0.4
3.193000e-02,0.2
3.193040e-02,0
3.193080e-02,0
3.193120e-02,0
3.193160e-02,0
3.193200e-02,0.2
3.193240e-02,0
3.193280e-02,0
3.193320e-02,0
3.193360e-02,0
3.193400e-02,0.4
3.193440e-02,0
3.193480e-02,0
3.193520e-02,0.2
3.193560e-02,0.2
3.193600e-02,0
3.193640e-02,0
3.193680e-02,0
3.193720e-02,0.2
3.193760e-02,0.2
3.193800e-02,0.4
3.193840e-02,0
3.193880e-02,0.2
3.193920e-02,0.2
3.193960e-02,0
3.194000e-02,0.2
3.194040e-02,0.2
3.194080e-02,0
3.194120e-02,0.2
3.194160e-02,0
3.194200e-02,0.2
3.194240e-02,0.2
3.194280e-02,0.2
3.194320e-02,0
3.194360e-02,0
3.194400e-02,0
3.194440e-02,0
3.194480e-02,0.2
3.194520e-02,0.2
3.194560e-02,0.2
3.194600e-02,0
3.194640e-02,0
3.194680e-02,0.2
3.194720e-02,0
3.194760e-02,0
3.194800e-02,0
3.194840e-02,0
3.194880e-02,0.2
3.194920e-02,0.2
3.194960e-02,0
3.195000e-02,0.2
3.195040e-02,0.2
3.195080e-02,0
3.195120e-02,0
3.195160e-02,0.2
3.195200e-02,0
3.195240e-02,0.2
3.195280e-02,0.2
3.195320e-02,0.2
3.195360e-02,0.2
3.195400e-02,0
3.195440e-02,0.2
3.195480e-02,0.4
3.195520e-02,0.2
3.195560e-02,0
3.195600e-02,0.2
3.195640e-02,0.2
3.195680e-02,0.2
3.195720e-02,0.2
3.195760e-02,0.2
3.195800e-02,0
3.195840e-02,0.2
3.195880e-02,0.2
3.195920e-02,0
3.195960e-02,0
3.196000e-02,0
3.196040e-02,0
3.196080e-02,0.2
3.196120e-02,0.2
3.196160e-02,0
3.196200e-02,0
3.196240e-02,0.2
3.196280e-02,0.2
3.196320e-02,0.2
3.196360e-02,0
3.196400e-02,0.2
3.196440e-02,0.4
3.196480e-02,0.2
3.196520e-02,0.2
3.196560e-02,0.2
3.196600e-02,0.2
3.196640e-02,0.2
3.196680e-02,0
3.196720e-02,0
3.196760e-02,0.2
3.196800e-02,0.2
3.196840e-02,0.2
3.196880e-02,0.2
3.196920e-02,0
3.196960e-02,0.2
3.197000e-02,0
3.197040e-02,0
3.197080e-02,0
3.197120e-02,0.2
3.197160e-02,0
3.197200e-02,0.2
3.197240e-02,0.2
3.197280e-02,0.2
3.197320e-02,0
3.197360e-02,0
3.197400e-02,0.2
3.197440e-02,0
3.197480e-02,0.2
3.197520e-02,0
3.197560e-02,0.2
3.197600e-02,0.2
3.197640e-02,0
3.197680e-02,0
3.197720e-02,0
3.197760e-02,0
3.197800e-02,0
3.197840e-02,0
3.197880e-02,0
3.197920e-02,0
3.197960e-02,0.2
3.198000e-02,0
3.198040e-02,0
3.198080e-02,0.2
3.198120e-02,0
3.198160e-02,0.2
3.198200e-02,0
3.198240e-02,0.2
3.198280e-02,0.2
3.198320e-02,0
3.198360e-02,0.2
3.198400e-02,0
3.198440e-02,0
3.198480e-02,0
3.198520e-02,0.2
3.198560e-02,0.2
3.198600e-02,0
3.198640e-02,0
3.198680e-02,0
3.198720e-02,0
3.198760e-02,0
3.198800e-02,0
3.198840e-02,0
3.198880e-02,0
3.198920e-02,0
3.198960e-02,0.2
3.199000e-02,0
3.199040e-02,0.2
3.199080e-02,0
3.199120e-02,0
3.199160e-02,0
3.199200e-02,0
3.199240e-02,0
3.199280e-02,0.2
3.199320e-02,0
3.199360e-02,0.2
3.199400e-02,0
3.199440e-02,0
3.199480e-02,0.2
3.199520e-02,0.2
3.199560e-02,0.2
3.199600e-02,0.2
3.199640e-02,0.2
3.199680e-02,0.2
3.199720e-02,0.2
3.199760e-02,0
3.199800e-02,0
3.199840e-02,0.2
3.199880e-02,0
3.199920e-02,0
3.199960e-02,0
3.200000e-02,0
3.200040e-02,0.2
3.200080e-02,0
3.200120e-02,0
3.200160e-02,0
3.200200e-02,0
3.200240e-02,0.2
3.200280e-02,0
3.200320e-02,0.2
3.200360e-02,0
3.200400e-02,0.2
3.200440e-02,0
3.200480e-02,0
3.200520e-02,0
3.200560e-02,0.2
3.200600e-02,0
3.200640e-02,0.2
3.200680e-02,0
3.200720e-02,0
3.200760e-02,0
3.200800e-02,0
3.200840e-02,0
3.200880e-02,0
3.200920e-02,0
3.200960e-02,0
3.201000e-02,0
3.201040e-02,0.2
3.201080e-02,0
3.201120e-02,0.2
3.201160e-02,0.2
3.201200e-02,0
3.201240e-02,0
3.201280e-02,0
3.201320e-02,0
3.201360e-02,0.2
3.201400e-02,0
3.201440e-02,0
3.201480e-02,0
3.201520e-02,0.2
3.201560e-02,0.2
3.201600e-02,0.2
3.201640e-02,0
3.201680e-02,0.2
3.201720e-02,0.2
3.201760e-02,0.2
3.201800e-02,0.2
3.201840e-02,0
3.201880e-02,0.2
3.201920e-02,0.2
3.201960e-02,0.2
3.202000e-02,0
3.202040e-02,0
3.202080e-02,0
3.202120e-02,0
3.202160e-02,0.2
3.202200e-02,0.2
3.202240e-02,0
3.202280e-02,0
3.202320e-02,0
3.202360e-02,0
3.202400e-02,0
3.202440e-02,0
3.202480e-02,0
3.202520e-02,0.2
3.202560e-02,0.2
3.202600e-02,0.2
3.202640e-02,0.2
3.202680e-02,0.2
3.202720e-02,0.2
3.202760e-02,0
3.202800e-02,0
3.202840e-02,0.2
3.202880e-02,0.2
3.202920e-02,0.2
3.202960e-02,0
3.203000e-02,0.2
3.203040e-02,0
3.203080e-02,0
3.203120e-02,0.4
3.203160e-02,0
3.203200e-02,0
3.203240e-02,0.2
3.203280e-02,0.2
3.203320e-02,0.2
3.203360e-02,0.4
3.203400e-02,0
3.203440e-02,0
3.203480e-02,0
3.203520e-02,0
3.203560e-02,0.2
3.203600e-02,0
3.203640e-02,0.2
3.203680e-02,0.2
3.203720e-02,0
3.203760e-02,0.2
3.203800e-02,0.2
3.203840e-02,0
3.203880e-02,0
3.203920e-02,0
3.203960e-02,0.2
3.204000e-02,0
3.204040e-02,0.2
3.204080e-02,0.2
3.204120e-02,0.2
3.204160e-02,0
3.204200e-02,0
3.204240e-02,0
3.204280e-02,0
3.204320e-02,0
3.204360e-02,0.2
3.204400e-02,0
3.204440e-02,0
3.204480e-02,0.2
3.204520e-02,0.2
3.204560e-02,0
3.204600e-02,0.2
3.204640e-02,0
3.204680e-02,0
3.204720e-02,0
3.204760e-02,0
3.204800e-02,0.2
3.204840e-02,0.2
3.204880e-02,0
3.204920e-02,0
3.204960e-02,0.2
3.205000e-02,0.2
3.205040e-02,0.2
3.205080e-02,0.2
3.205120e-02,0
3.205160e-02,0.2
3.205200e-02,0.2
3.205240e-02,0.2
3.205280e-02,0.2
3.205320e-02,0
3.205360e-02,0
3.205400e-02,0.2
3.205440e-02,0.2
3.205480e-02,0.4
3.205520e-02,0
3.205560e-02,0
3.205600e-02,0.2
3.205640e-02,0
3.205680e-02,0
3.205720e-02,0.2
3.205760e-02,0.2
3.205800e-02,0
3.205840e-02,0
3.205880e-02,0
3.205920e-02,0
3.205960e-02,0.2
3.206000e-02,0.2
3.206040e-02,0
3.206080e-02,0
3.206120e-02,0
3.206160e-02,0.4
3.206200e-02,0
3.206240e-02,0
3.206280e-02,0
3.206320e-02,0
3.206360e-02,0
3.206400e-02,0
3.206440e-02,0
3.206480e-02,0
3.206520e-02,0
3.206560e-02,0
3.206600e-02,0
3.206640e-02,0.2
3.206680e-02,0
3.206720e-02,0.2
3.206760e-02,0
3.206800e-02,0
3.206840e-02,0.2
3.206880e-02,0
3.206920e-02,0
3.206960e-02,0
3.207000e-02,0
3.207040e-02,0.2
3.207080e-02,0
3.207120e-02,0.2
3.207160e-02,0
3.207200e-02,0
3.207240e-02,0
3.207280e-02,0
3.207320e-02,0
3.207360e-02,0
3.207400e-02,0.2
3.207440e-02,0
3.207480e-02,0.2
3.207520e-02,0
3.207560e-02,0.2
3.207600e-02,0.2
3.207640e-02,0.2
3.207680e-02,0
3.207720e-02,0
3.207760e-02,0
3.207800e-02,0.2
3.207840e-02,0
3.207880e-02,0
3.207920e-02,0.2
3.207960e-02,0
3.208000e-02,0
3.208040e-02,0
3.208080e-02,0
3.208120e-02,0
3.208160e-02,0
3.208200e-02,0
3.208240e-02,0
3.208280e-02,0.2
3.208320e-02,0.2
3.208360e-02,0.2
3.208400e-02,0.2
3.208440e-02,0
3.208480e-02,0.2
3.208520e-02,0
3.208560e-02,0
3.208600e-02,0
3.208640e-02,0
3.208680e-02,0.2
3.208720e-02,0
3.208760e-02,0.2
3.208800e-02,0
3.208840e-02,0
3.208880e-02,0
3.208920e-02,0.2
3.208960e-02,0
3.209000e-02,0.2
3.209040e-02,0
3.209080e-02,0
3.209120e-02,0
3.209160e-02,0.2
3.209200e-02,0.2
3.209240e-02,0.2
3.209280e-02,0.4
3.209320e-02,0.2
3.209360e-02,0
3.209400e-02,0.4
3.209440e-02,0
3.209480e-02,0
3.209520e-02,0.2
3.209560e-02,0
3.209600e-02,0
3.209640e-02,0.4
3.209680e-02,0
3.209720e-02,0
3.209760e-02,0.2
3.209800e-02,0.2
3.209840e-02,0
3.209880e-02,0.2
3.209920e-02,0.2
3.209960e-02,0
3.210000e-02,0
3.210040e-02,0
3.210080e-02,0
3.210120e-02,0
3.210160e-02,0
3.210200e-02,0
3.210240e-02,0
3.210280e-02,0
3.210320e-02,0
3.210360e-02,0.2
3.210400e-02,0
3.210440e-02,0
3.210480e-02,0
3.210520e-02,0.2
3.210560e-02,0
3.210600e-02,0.2
3.210640e-02,0
3.210680e-02,0
3.210720e-02,0
3.210760e-02,0
3.210800e-02,0
3.210840e-02,0
3.210880e-02,0
3.210920e-02,0
3.210960e-02,0
3.211000e-02,0
3.211040e-02,0
3.211080e-02,0
3.211120e-02,0.2
3.211160e-02,0
3.211200e-02,0
3.211240e-02,0
3.211280e-02,0.2
3.211320e-02,0
3.211360e-02,0
3.211400e-02,0
3.211440e-02,0
3.211480e-02,0
3.211520e-02,0
3.211560e-02,0.2
3.211600e-02,0
3.211640e-02,0
3.211680e-02,0
3.211720e-02,0.2
3.211760e-02,0.2
3.211800e-02,0
3.211840e-02,0.2
3.211880e-02,0
3.211920e-02,0.2
3.211960e-02,0
3.212000e-02,0
3.212040e-02,0
3.212080e-02,0
3.212120e-02,0
3.212160e-02,0
3.212200e-02,0
3.212240e-02,0
3.212280e-02,0.2
3.212320e-02,0
3.212360e-02,0.2
3.212400e-02,0
3.212440e-02,0
3.212480e-02,0.2
3.212520e-02,0
3.212560e-02,0.2
3.212600e-02,0
3.212640e-02,0.2
3.212680e-02,0.2
3.212720e-02,0
3.212760e-02,0
3.212800e-02,0
3.212840e-02,0
3.212880e-02,0.2
3.212920e-02,0.2
3.212960e-02,0
3.213000e-02,0
3.213040e-02,0
3.213080e-02,0
3.213120e-02,0
3.213160e-02,0
3.213200e-02,0
3.213240e-02,0
3.213280e-02,0.2
3.213320e-02,0.2
3.213360e-02,0
3.213400e-02,0.2
3.213440e-02,0
3.213480e-02,0
3.213520e-02,0
3.213560e-02,0.2
3.213600e-02,0
3.213640e-02,0
3.213680e-02,0
3.213720e-02,0
3.213760e-02,0
3.213800e-02,0
3.213840e-02,0
3.213880e-02,0
3.213920e-02,0
3.213960e-02,0.2
3.214000e-02,0.2
3.214040e-02,0.2
3.214080e-02,0
3.214120e-02,0.2
3.214160e-02,0
3.214200e-02,0
3.214240e-02,0
3.214280e-02,0
3.214320e-02,0
3.214360e-02,0
3.214400e-02,0
3.214440e-02,0
3.214480e-02,0
3.214520e-02,0
3.214560e-02,0.2
3.214600e-02,0.2
3.214640e-02,0.2
3.214680e-02,0
3.214720e-02,0
3.214760e-02,0
3.214800e-02,0
3.214840e-02,0.2
3.214880e-02,0
3.214920e-02,0.2
3.214960e-02,0.2
3.215000e-02,0.2
3.215040e-02,0.2
3.215080e-02,0.2
3.215120e-02,0.2
3.215160e-02,0.2
3.215200e-02,0
3.215240e-02,0.2
3.215280e-02,0.2
3.215320e-02,0
3.215360e-02,0
3.215400e-02,0
3.215440e-02,0
3.215480e-02,0
3.215520e-02,0
3.215560e-02,0
3.215600e-02,0
3.215640e-02,0
3.215680e-02,0.2
3.215720e-02,0.2
3.215760e-02,0
3.215800e-02,0
3.215840e-02,0.2
3.215880e-02,0.2
3.215920e-02,0
3.215960e-02,0.2
3.216000e-02,0
3.216040e-02,0
3.216080e-02,0.2
3.216120e-02,0
3.216160e-02,0
3.216200e-02,0.2
3.216240e-02,0
3.216280e-02,0.2
3.216320e-02,0
3.216360e-02,0
3.216400e-02,0.2
3.216440e-02,0
3.216480e-02,0
3.216520e-02,0
3.216560e-02,0
3.216600e-02,0
3.216640e-02,0
3.216680e-02,0
3.216720e-02,0
3.216760e-02,0
3.216800e-02,0
3.216840e-02,0.2
3.216880e-02,0
3.216920e-02,0
3.216960e-02,0
3.217000e-02,0
3.217040e-02,0
3.217080e-02,0
3.217120e-02,0.2
3.217160e-02,0
3.217200e-02,0
3.217240e-02,0.2
3.217280e-02,0
3.217320e-02,0
3.217360e-02,0
3.217400e-02,0
3.217440e-02,0
3.217480e-02,0
3.217520e-02,0
3.217560e-02,0
3.217600e-02,0.2
3.217640e-02,0
3.217680e-02,0.2
3.217720e-02,0
3.217760e-02,0.2
3.217800e-02,0.2
3.217840e-02,0.2
3.217880e-02,0
3.217920e-02,0
3.217960e-02,0.2
3.218000e-02,0.2
3.218040e-02,0.2
3.218080e-02,0
3.218120e-02,0
3.218160e-02,0.2
3.218200e-02,0.2
3.218240e-02,0.2
3.218280e-02,0
3.218320e-02,0
3.218360e-02,0.2
3.218400e-02,0
3.218440e-02,0
3.218480e-02,0.2
3.218520e-02,0
3.218560e-02,0
3.218600e-02,0.2
3.218640e-02,0
3.218680e-02,0.2
3.218720e-02,0.2
3.218760e-02,0.2
3.218800e-02,0
3.218840e-02,0
3.218880e-02,0
3.218920e-02,0.2
3.218960e-02,0.2
3.219000e-02,0
3.219040e-02,0
3.219080e-02,0.2
3.219120e-02,0.2
3.219160e-02,0.2
3.219200e-02,0.2
3.219240e-02,0.2
3.219280e-02,0
3.219320e-02,0
3.219360e-02,0
3.219400e-02,0
3.219440e-02,0.2
3.219480e-02,0
3.219520e-02,0
3.219560e-02,0
3.219600e-02,0
3.219640e-02,0
3.219680e-02,0.2
3.219720e-02,0
3.219760e-02,0.2
3.219800e-02,0.2
3.219840e-02,0.2
3.219880e-02,0.2
3.219920e-02,0
3.219960e-02,0.2
3.220000e-02,0.2
3.220040e-02,0
3.220080e-02,0
3.220120e-02,0
3.220160e-02,0.2
3.220200e-02,0
3.220240e-02,0.2
3.220280e-02,0
3.220320e-02,0
3.220360e-02,0
3.220400e-02,0
3.220440e-02,0.2
3.220480e-02,0
3.220520e-02,0
3.220560e-02,0
3.220600e-02,0.2
3.220640e-02,0
3.220680e-02,0
3.220720e-02,0
3.220760e-02,0.2
3.220800e-02,0
3.220840e-02,0
3.220880e-02,0
3.220920e-02,0.2
3.220960e-02,0
3.221000e-02,0
3.221040e-02,0
3.221080e-02,0
3.221120e-02,0
3.221160e-02,0
3.221200e-02,0
3.221240e-02,0.2
3.221280e-02,0.2
3.221320e-02,0
3.221360e-02,0.2
3.221400e-02,0
3.221440e-02,0
3.221480e-02,0.2
3.221520e-02,0
3.221560e-02,0
3.221600e-02,0
3.221640e-02,0
3.221680e-02,0
3.221720e-02,0
3.221760e-02,0.2
3.221800e-02,0
3.221840e-02,0
3.221880e-02,0
3.221920e-02,0
3.221960e-02,0
3.222000e-02,0
3.222040e-02,0
3.222080e-02,0.2
3.222120e-02,0
3.222160e-02,0
3.222200e-02,0
3.222240e-02,0
3.222280e-02,0.2
3.222320e-02,0.2
3.222360e-02,0.2
3.222400e-02,0
3.222440e-02,0
3.222480e-02,0
3.222520e-02,0.2
3.222560e-02,0
3.222600e-02,0
3.222640e-02,0
3.222680e-02,0.2
3.222720e-02,0
3.222760e-02,0
3.222800e-02,0.2
3.222840e-02,0
3.222880e-02,0
3.222920e-02,0.2
3.222960e-02,0.2
3.223000e-02,0
3.223040e-02,0.2
3.223080e-02,0
3.223120e-02,0
3.223160e-02,0
3.223200e-02,0.2
3.223240e-02,0.4
3.223280e-02,0.2
3.223320e-02,0
3.223360e-02,0.2
3.223400e-02,0
3.223440e-02,0.2
3.223480e-02,0
3.223520e-02,0.2
3.223560e-02,0
3.223600e-02,0
3.223640e-02,0.2
3.223680e-02,0
3.223720e-02,0.2
3.223760e-02,0
3.223800e-02,0
3.223840e-02,0
3.223880e-02,0
3.223920e-02,0
3.223960e-02,0
3.224000e-02,0
3.224040e-02,0.2
3.224080e-02,0
3.224120e-02,0.2
3.224160e-02,0
3.224200e-02,0.2
3.224240e-02,0
3.224280e-02,0
3.224320e-02,0
3.224360e-02,0
3.224400e-02,0
3.224440e-02,0.2
3.224480e-02,0
3.224520e-02,0
3.224560e-02,0
3.224600e-02,0
3.224640e-02,0
3.224680e-02,0.2
3.224720e-02,0
3.224760e-02,0.2
3.224800e-02,0.2
3.224840e-02,0
3.224880e-02,0
3.224920e-02,0
3.224960e-02,0
3.225000e-02,0
3.225040e-02,0
3.225080e-02,0
3.225120e-02,0
3.225160e-02,0.2
3.225200e-02,0.2
3.225240e-02,0.4
3.225280e-02,0
3.225320e-02,0.2
3.225360e-02,0
3.225400e-02,0.2
3.225440e-02,0.2
3.225480e-02,0
3.225520e-02,0
3.225560e-02,0.2
3.225600e-02,0.2
3.225640e-02,0
3.225680e-02,0.2
3.225720e-02,0.2
3.225760e-02,0.2
3.225800e-02,0
3.225840e-02,0
3.225880e-02,0
3.225920e-02,0.2
3.225960e-02,0
3.226000e-02,0
3.226040e-02,0
3.226080e-02,0
3.226120e-02,0
3.226160e-02,0.2
3.226200e-02,0
3.226240e-02,0
3.226280e-02,0
3.226320e-02,0
3.226360e-02,0
3.226400e-02,0.2
3.226440e-02,0
3.226480e-02,0
3.226520e-02,0.2
3.226560e-02,0
3.226600e-02,0
3.226640e-02,0
3.226680e-02,0.2
3.226720e-02,0.2
3.226760e-02,0
3.226800e-02,0
3.226840e-02,0
3.226880e-02,0
3.226920e-02,0
3.226960e-02,0.2
3.227000e-02,0
3.227040e-02,0
3.227080e-02,0
3.227120e-02,0
3.227160e-02,0
3.227200e-02,0.2
3.227240e-02,0
3.227280e-02,0.2
3.227320e-02,0.2
3.227360e-02,0
3.227400e-02,0
3.227440e-02,0
3.227480e-02,0.2
3.227520e-02,0.2
3.227560e-02,0
3.227600e-02,0
3.227640e-02,0
3.227680e-02,0.2
3.227720e-02,0
3.227760e-02,0.2
3.227800e-02,0.4
3.227840e-02,0
3.227880e-02,0
3.227920e-02,0
3.227960e-02,0
3.228000e-02,0.2
3.228040e-02,0
3.228080e-02,0
3.228120e-02,0
3.228160e-02,0
3.228200e-02,0
3.228240e-02,0.2
3.228280e-02,0.2
3.228320e-02,0
3.228360e-02,0
3.228400e-02,0
3.228440e-02,0
3.228480e-02,0.2
3.228520e-02,0
3.228560e-02,0.2
3.228600e-02,0.2
3.228640e-02,0.4
3.228680e-02,0
3.228720e-02,0.2
3.228760e-02,0
3.228800e-02,0.2
3.228840e-02,0
3.228880e-02,0.2
3.228920e-02,0.2
3.228960e-02,0
3.229000e-02,0
3.229040e-02,0
3.229080e-02,0
3.229120e-02,0
3.229160e-02,0
3.229200e-02,0.2
3.229240e-02,0
3.229280e-02,0
3.229320e-02,0
3.229360e-02,0.2
3.229400e-02,0
3.229440e-02,0
3.229480e-02,0
3.229520e-02,0
3.229560e-02,0.2
3.229600e-02,0.2
3.229640e-02,0
3.229680e-02,0.2
3.229720e-02,0
3.229760e-02,0
3.229800e-02,0.2
3.229840e-02,0.2
3.229880e-02,0
3.229920e-02,0
3.229960e-02,0
3.230000e-02,0.2
3.230040e-02,0
3.230080e-02,0
3.230120e-02,0
3.230160e-02,0
3.230200e-02,0.2
3.230240e-02,0
3.230280e-02,0.2
3.230320e-02,0
3.230360e-02,0.2
3.230400e-02,0
3.230440e-02,0
3.230480e-02,0
3.230520e-02,0.2
3.230560e-02,0
3.230600e-02,0
3.230640e-02,0
3.230680e-02,0.2
3.230720e-02,0.2
3.230760e-02,0
3.230800e-02,0
3.230840e-02,0
3.230880e-02,0.2
3.230920e-02,0
3.230960e-02,0
3.231000e-02,0.2
3.231040e-02,0
3.231080e-02,0
3.231120e-02,0
3.231160e-02,0
3.231200e-02,0.2
3.231240e-02,0
3.231280e-02,0.2
3.231320e-02,0.2
3.231360e-02,0.2
3.231400e-02,0.2
3.231440e-02,0.2
3.231480e-02,0.2
3.231520e-02,0
3.231560e-02,0.2
3.231600e-02,0
3.231640e-02,0
3.231680e-02,0
3.231720e-02,0
3.231760e-02,0.2
3.231800e-02,0.2
3.231840e-02,0.2
3.231880e-02,0
3.231920e-02,0
3.231960e-02,0
3.232000e-02,0.2
3.232040e-02,0
3.232080e-02,0.2
3.232120e-02,0
3.232160e-02,0.2
3.232200e-02,0
3.232240e-02,0
3.232280e-02,0
3.232320e-02,0
3.232360e-02,0.2
3.232400e-02,0.2
3.232440e-02,0
3.232480e-02,0
3.232520e-02,0
3.232560e-02,0.2
3.232600e-02,0.2
3.232640e-02,0.2
3.232680e-02,0
3.232720e-02,0
3.232760e-02,0
3.232800e-02,0.2
3.232840e-02,0.2
3.232880e-02,0.2
3.232920e-02,0
3.232960e-02,0.2
3.233000e-02,0.2
3.233040e-02,0
3.233080e-02,0
3.233120e-02,0
3.233160e-02,0.2
3.233200e-02,0
3.233240e-02,0.2
3.233280e-02,0
3.233320e-02,0.2
3.233360e-02,0
3.233400e-02,0
3.233440e-02,0
3.233480e-02,0
3.233520e-02,0
3.233560e-02,0.2
3.233600e-02,0
3.233640e-02,0
3.233680e-02,0.2
3.233720e-02,0
3.233760e-02,0
3.233800e-02,0.2
3.233840e-02,0.2
3.233880e-02,0.2
3.233920e-02,0.2
3.233960e-02,0.2
3.234000e-02,0
3.234040e-02,0.2
3.234080e-02,0.2
3.234120e-02,0.2
3.234160e-02,0.2
3.234200e-02,0
3.234240e-02,0.2
3.234280e-02,0
3.234320e-02,0.2
3.234360e-02,0
3.234400e-02,0.2
3.234440e-02,0
3.234480e-02,0
3.234520e-02,0
3.234560e-02,0
3.234600e-02,0.2
3.234640e-02,0
3.234680e-02,0
3.234720e-02,0
3.234760e-02,0
3.234800e-02,0
3.234840e-02,0
3.234880e-02,0
3.234920e-02,0
3.234960e-02,0
3.235000e-02,0.2
3.235040e-02,0
3.235080e-02,0.2
3.235120e-02,0.2
3.235160e-02,0.2
3.235200e-02,0
3.235240e-02,0.2
3.235280e-02,0.2
3.235320e-02,0
3.235360e-02,0
3.235400e-02,0
3.235440e-02,0
3.235480e-02,0
3.235520e-02,0
3.235560e-02,0
3.235600e-02,0
3.235640e-02,0
3.235680e-02,0.2
3.235720e-02,0
3.235760e-02,0
3.235800e-02,0
3.235840e-02,0
3.235880e-02,0.2
3.235920e-02,0
3.235960e-02,0.2
3.236000e-02,0
3.236040e-02,0.2
3.236080e-02,0
3.236120e-02,0
3.236160e-02,0.2
3.236200e-02,0.2
3.236240e-02,0.2
3.236280e-02,0.2
3.236320e-02,0
3.236360e-02,0.2
3.236400e-02,0
3.236440e-02,0
3.236480e-02,0.2
3.236520e-02,0
3.236560e-02,0
3.236600e-02,0
3.236640e-02,0
3.236680e-02,0
3.236720e-02,0.2
3.236760e-02,0.2
3.236800e-02,0.2
3.236840e-02,0
3.236880e-02,0.2
3.236920e-02,0
3.236960e-02,0.2
3.237000e-02,0
3.237040e-02,0
3.237080e-02,0
3.237120e-02,0
3.237160e-02,0
3.237200e-02,0
3.237240e-02,0
3.237280e-02,0.2
3.237320e-02,0
3.237360e-02,0
3.237400e-02,0
3.237440e-02,0.2
3.237480e-02,0.2
3.237520e-02,0.2
3.237560e-02,0.2
3.237600e-02,0
3.237640e-02,0
3.237680e-02,0
3.237720e-02,0.2
3.237760e-02,0.2
3.237800e-02,0
3.237840e-02,0.2
3.237880e-02,0
3.237920e-02,0
3.237960e-02,0
3.238000e-02,0.2
3.238040e-02,0.2
3.238080e-02,0
3.238120e-02,0.2
3.238160e-02,0
3.238200e-02,0
3.238240e-02,0
3.238280e-02,0
3.238320e-02,0
3.238360e-02,0
3.238400e-02,0
3.238440e-02,0
3.238480e-02,0
3.238520e-02,0.2
3.238560e-02,0.2
3.238600e-02,0
3.238640e-02,0
3.238680e-02,0
3.238720e-02,0.2
3.238760e-02,0.2
3.238800e-02,0.2
3.238840e-02,0
3.238880e-02,0.2
3.238920e-02,0
3.238960e-02,0.2
3.239000e-02,0
3.239040e-02,0
3.239080e-02,0
3.239120e-02,0
3.239160e-02,0
3.239200e-02,0.2
3.239240e-02,0
3.239280e-02,0
3.239320e-02,0
3.239360e-02,0.2
3.239400e-02,0
3.239440e-02,0
3.239480e-02,0.2
3.239520e-02,0
3.239560e-02,0.2
3.239600e-02,0
3.239640e-02,0
3.239680e-02,0.2
3.239720e-02,0
3.239760e-02,0.2
3.239800e-02,0.2
3.239840e-02,0.2
3.239880e-02,0
3.239920e-02,0
3.239960e-02,0.2
3.240000e-02,0.2
3.240040e-02,0.2
3.240080e-02,0
3.240120e-02,0
3.240160e-02,0.2
3.240200e-02,0.2
3.240240e-02,0
3.240280e-02,0
3.240320e-02,0
3.240360e-02,0
3.240400e-02,0.2
3.240440e-02,0
3.240480e-02,0
3.240520e-02,0
3.240560e-02,0
3.240600e-02,0
3.240640e-02,0.2
3.240680e-02,0
3.240720e-02,0
3.240760e-02,0
3.240800e-02,0.2
3.240840e-02,0.2
3.240880e-02,0
3.240920e-02,0
3.240960e-02,0
3.241000e-02,0.2
3.241040e-02,0.2
3.241080e-02,0.2
3.241120e-02,0.2
3.241160e-02,0.2
3.241200e-02,0.2
3.241240e-02,0.2
3.241280e-02,0.2
3.241320e-02,0.2
3.241360e-02,0.2
3.241400e-02,0.4
3.241440e-02,0.2
3.241480e-02,0.2
3.241520e-02,0
3.241560e-02,0
3.241600e-02,0
3.241640e-02,0
3.241680e-02,0.2
3.241720e-02,0
3.241760e-02,0
3.241800e-02,0.2
3.241840e-02,0
3.241880e-02,0
3.241920e-02,0
3.241960e-02,0.2
3.242000e-02,0
3.242040e-02,0
3.242080e-02,0
3.242120e-02,0
3.242160e-02,0
3.242200e-02,0
3.242240e-02,0
3.242280e-02,0
3.242320e-02,0
3.242360e-02,0
3.242400e-02,0
3.242440e-02,0
3.242480e-02,0
3.242520e-02,0
3.242560e-02,0
3.242600e-02,0
3.242640e-02,0
3.242680e-02,0
3.242720e-02,0
3.242760e-02,0
3.242800e-02,0.2
3.242840e-02,0.2
3.242880e-02,0
3.242920e-02,0.2
3.242960e-02,0
3.243000e-02,0.2
3.243040e-02,0.2
3.243080e-02,0
3.243120e-02,0
3.243160e-02,0.2
3.243200e-02,0
3.243240e-02,0
